Id,Sales
7601,7459.655
7602,5947.2944
7603,7214.8076
7604,5745.7417
7605,8246.347
7606,3809.7876
7607,3096.3093
7608,3068.6558
7609,3412.558
7610,6148.8096
7611,3471.5457
7612,6511.1597
7613,4482.962
7614,2350.6965
7615,8684.186
7616,6144.969
7617,3646.365
7618,6280.3027
7619,4375.0117
7620,5238.8584
7621,4759.987
7622,5082.1704
7623,4012.9387
7624,4358.5
7625,3502.02
7626,4986.825
7627,7076.4897
7628,8097.109
7629,5845.1865
7630,4927.8267
7631,4293.1025
7632,6931.396
7633,6593.178
7634,7813.48
7635,2301.8743
7636,2635.3735
7637,9925.27
7638,6983.309
7639,3508.1323
7640,4358.2837
7641,5798.2256
7642,7070.2017
7643,2462.2925
7644,4644.2065
7645,4446.01
7646,1172.7196
7647,4798.4033
7648,2589.72
7649,3807.6912
7650,6883.2686
7651,5377.2144
7652,4642.0938
7653,4152.5176
7654,10125.199
7655,6819.7417
7656,2996.8667
7657,4273.67
7658,5050.633
7659,3418.4946
7660,1003.7415
7661,7206.6025
7662,1515.2958
7663,4342.1167
7664,9725.168
7665,4811.273
7666,3744.8508
7667,3149.2341
7668,5202.327
7669,5596.7246
7670,4693.0186
7671,5418.0215
7672,6302.1816
7673,6009.782
7674,6016.5156
7675,9830.417
7676,3545.0234
7677,3795.0176
7678,4790.514
7679,3211.3884
7680,5913.9927
7681,5369.255
7682,2742.1914
7683,5489.748
7684,2470.7134
7685,7500.979
7686,4453.493
7687,4573.6987
7688,4229.0654
7689,6041.243
7690,7179.7695
7691,3366.2668
7692,5727.728
7693,3460.0037
7694,5111.301
7695,4953.5205
7696,5936.305
7697,6959.9355
7698,4487.27
7699,3703.4495
7700,10153.4375
7701,5532.876
7702,6492.586
7703,1846.2932
7704,3687.54
7705,5306.361
7706,3702.005
7707,4256.1846
7708,9991.261
7709,8199.055
7710,8722.13
7711,8977.223
7712,5411.839
7713,5160.9287
7714,6727.2266
7715,6198.675
7716,6279.123
7717,12874.927
7718,2725.0613
7719,1715.5586
7720,1319.3564
7721,3616.0627
7722,4224.9043
7723,9125.378
7724,2567.481
7725,1841.034
7726,5361.333
7727,4295.306
7728,6428.6772
7729,6034.142
7730,5175.0815
7731,5619.143
7732,2207.9658
7733,7802.205
7734,6742.168
7735,8386.575
7736,7540.0435
7737,2666.7632
7738,6578.542
7739,3472.7744
7740,7097.939
7741,5914.901
7742,3716.9128
7743,6499.6616
7744,3907.1697
7745,6122.5674
7746,5872.0825
7747,6279.015
7748,3915.7178
7749,7492.1772
7750,4427.258
7751,8645.154
7752,5791.5483
7753,3132.168
7754,6426.691
7755,3038.1318
7756,7549.197
7757,5777.914
7758,5413.078
7759,3460.1292
7760,6991.493
7761,3710.5784
7762,3759.8738
7763,5126.315
7764,4378.836
7765,11593.32
7766,2487.5254
7767,2411.3008
7768,5787.412
7769,6412.1245
7770,11293.76
7771,2959.3633
7772,5207.7837
7773,5545.8633
7774,5348.4614
7775,4593.097
7776,3652.7395
7777,6302.6147
7778,2559.3481
7779,8626.309
7780,2623.195
7781,6503.445
7782,13592.582
7783,6139.632
7784,5654.2246
7785,3715.5444
7786,4412.2656
7787,9029.329
7788,2530.119
7789,9715.257
7790,2696.1282
7791,8287.64
7792,6918.78
7793,6154.1255
7794,5808.283
7795,3817.2378
7796,3215.03
7797,5702.962
7798,2150.4807
7799,3497.78
7800,2999.6956
7801,2261.1274
7802,6837.6597
7803,5124.125
7804,23148.455
7805,7253.371
7806,3768.9338
7807,3908.9255
7808,5317.1523
7809,8154.4297
7810,4233.2144
7811,3906.9126
7812,10369.23
7813,4732.2397
7814,6241.5576
7815,5479.7715
7816,6481.7017
7817,6614.822
7818,3664.2495
7819,4798.9204
7820,5867.4634
7821,8105.245
7822,5307.5957
7823,6831.369
7824,5180.262
7825,8120.458
7826,4501.1167
7827,5269.9927
7828,4843.113
7829,7695.681
7830,7944.4697
7831,6008.7563
7832,7289.1577
7833,3955.2031
7834,6318.8545
7835,3100.1104
7836,5903.8022
7837,3593.6143
7838,6902.973
7839,6713.932
7840,9083.497
7841,9266.825
7842,5648.4136
7843,4478.683
7844,3726.4023
7845,3426.2974
7846,5907.554
7847,8779.192
7848,5633.6973
7849,4247.489
7850,4582.533
7851,4681.729
7852,6050.4985
7853,3124.3462
7854,6825.9307
7855,3637.2805
7856,6025.032
7857,6142.895
7858,4847.5312
7859,6743.956
7860,4292.128
7861,7590.387
7862,7489.812
7863,6487.955
7864,4792.9136
7865,7307.4863
7866,4209.075
7867,6048.4272
7868,6015.081
7869,9749.9375
7870,4747.014
7871,5906.765
7872,7251.5586
7873,7200.309
7874,9031.361
7875,6157.584
7876,7741.273
7877,3719.8425
7878,4232.96
7879,4796.152
7880,6003.732
7881,8640.587
7882,7844.9253
7883,3295.2827
7884,5202.233
7885,7411.7754
7886,7159.173
7887,8207.419
7888,3472.5227
7889,10461.036
7890,5862.367
7891,3902.0483
7892,4805.3926
7893,5600.1104
7894,6150.147
7895,6722.2427
7896,3577.651
7897,5074.5654
7898,5600.3774
7899,6000.617
7900,6177.674
7901,4384.1147
7902,5847.679
7903,4933.4893
7904,4813.173
7905,7655.1313
7906,5939.199
7907,5110.2773
7908,4445.136
7909,9182.652
7910,4509.794
7911,7829.131
7912,6760.927
7913,10369.695
7914,5787.5283
7915,3973.8438
7916,5977.162
7917,5736.2847
7918,4970.4697
7919,4486.1616
7920,7231.7285
7921,5949.91
7922,3239.5642
7923,6360.075
7924,5160.1807
7925,6756.221
7926,4548.0566
7927,10069.228
7928,6813.5522
7929,4178.3286
7930,10189.117
7931,4129.8193
7932,4172.115
7933,7687.2227
7934,8414.49
7935,4615.963
7936,3937.1306
7937,6246.888
7938,4995.59
7939,4177.145
7940,5666.967
7941,4587.589
7942,8243.114
7943,6837.21
7944,6870.2944
7945,6725.732
7946,5161.5146
7947,4192.634
7948,5319.202
7949,7860.362
7950,7118.719
7951,6949.3623
7952,6982.8027
7953,7482.9644
7954,6008.9854
7955,7591.763
7956,6685.2207
7957,4193.7256
7958,5330.4014
7959,8120.985
7960,6288.287
7961,6064.955
7962,8502.15
7963,7520.7515
7964,7181.9546
7965,5788.2954
7966,6553.4844
7967,7473.4565
7968,5470.773
7969,5481.0786
7970,4018.8342
7971,4720.387
7972,8421.789
7973,7205.441
7974,4723.896
7975,4090.928
7976,6717.346
7977,6648.067
7978,6839.0034
7979,5533.6147
7980,4858.4375
7981,4207.173
7982,2919.023
7983,9083.565
7984,5852.4336
7985,5663.568
7986,5504.582
7987,4971.0195
7988,4848.9697
7989,5744.678
7990,5961.755
7991,3575.3037
7992,6111.3477
7993,4396.7036
7994,7954.516
7995,7592.762
7996,5657.2188
7997,11640.831
7998,4019.0144
7999,4552.1016
8000,7922.994
8001,4356.5254
8002,6218.2817
8003,2730.4937
8004,7717.3135
8005,6472.54
8006,5975.025
8007,6224.234
8008,5668.1777
8009,5369.112
8010,5174.953
8011,6572.9785
8012,9449.752
8013,2635.7344
8014,6272.048
8015,2798.2627
8016,11023.608
8017,3954.7126
8018,6940.181
8019,8754.935
8020,5380.0312
8021,5323.0796
8022,4297.9214
8023,4633.432
8024,3159.604
8025,3894.1206
8026,6081.894
8027,4046.8093
8028,6752.7163
8029,6414.4917
8030,5135.7314
8031,6105.0786
8032,5251.2856
8033,6637.0425
8034,8442.5625
8035,6270.1694
8036,4331.477
8037,4012.4297
8038,8907.744
8039,8095.1475
8040,5336.3433
8041,6791.6987
8042,3819.6965
8043,6289.235
8044,4138.9966
8045,4202.8726
8046,5870.3857
8047,3501.7996
8048,5776.0405
8049,4477.654
8050,8961.012
8051,6234.727
8052,7524.1235
8053,7782.643
8054,4978.5693
8055,7622.818
8056,16031.055
8057,8737.983
8058,4440.4873
8059,2786.2036
8060,4989.6943
8061,6554.4907
8062,4153.9673
8063,6492.6724
8064,15015.176
8065,5885.5405
8066,9331.6875
8067,21138.256
8068,3861.4097
8069,4915.091
8070,4738.378
8071,3625.8484
8072,7664.4536
8073,4101.697
8074,6755.3896
8075,8721.613
8076,6603.651
8077,6050.1753
8078,5824.894
8079,5539.223
8080,6109.6343
8081,3544.2964
8082,6336.025
8083,6626.8584
8084,7809.315
8085,6673.384
8086,5247.966
8087,3673.6257
8088,6115.4937
8089,5210.7305
8090,4555.694
8091,3642.3706
8092,7453.5312
8093,4683.815
8094,5503.6367
8095,5825.028
8096,7101.5547
8097,1.0
8098,5007.746
8099,5478.0415
8100,5491.985
8101,7696.327
8102,6235.643
8103,8063.2915
8104,9754.309
8105,7389.533
8106,5533.5464
8107,3518.9988
8108,5076.2695
8109,5938.644
8110,5591.9385
8111,4740.5615
8112,2279.6165
8113,7189.007
8114,5776.085
8115,8627.37
8116,6568.51
8117,5501.59
8118,6533.076
8119,4435.5215
8120,4246.5327
8121,8483.374
8122,5136.0156
8123,7377.4414
8124,7117.409
8125,13099.377
8126,5304.645
8127,4262.2666
8128,7532.841
8129,4354.12
8130,5003.7734
8131,4656.889
8132,6719.454
8133,4165.4863
8134,6367.4014
8135,2973.6536
8136,5133.5083
8137,3436.127
8138,8418.328
8139,4853.2173
8140,12585.716
8141,11831.98
8142,5695.509
8143,6260.8047
8144,5467.622
8145,5825.0
8146,4514.8125
8147,9638.32
8148,6406.182
8149,8033.361
8150,4223.0225
8151,6876.3325
8152,5184.0044
8153,7923.7646
8154,7449.366
8155,6592.474
8156,5757.059
8157,6005.513
8158,7137.7905
8159,7448.6987
8160,8160.226
8161,5960.4014
8162,7043.756
8163,8311.364
8164,6260.345
8165,6226.5557
8166,5244.6733
8167,8290.755
8168,5930.623
8169,5413.1143
8170,4117.9507
8171,5191.709
8172,4254.6016
8173,7590.3076
8174,6230.7676
8175,6538.051
8176,5785.326
8177,7596.196
8178,5087.9863
8179,5651.5825
8180,8250.327
8181,6597.8647
8182,7542.0576
8183,5704.4634
8184,3551.6375
8185,12072.732
8186,7724.1177
8187,7918.2573
8188,15960.816
8189,8052.639
8190,6135.7153
8191,5900.1714
8192,7651.226
8193,8560.19
8194,9303.436
8195,9612.789
8196,4865.153
8197,5837.392
8198,5013.7114
8199,8267.247
8200,3494.3848
8201,8679.301
8202,5199.2915
8203,5194.607
8204,4882.4004
8205,7524.8267
8206,5760.7173
8207,4993.156
8208,6600.414
8209,4494.2354
8210,3765.732
8211,6635.6753
8212,3976.8318
8213,4306.954
8214,4860.802
8215,4756.6914
8216,8700.336
8217,8916.856
8218,6704.819
8219,6811.6025
8220,5978.2173
8221,9338.427
8222,5145.4746
8223,5599.7153
8224,3950.6218
8225,4416.1353
8226,8119.01
8227,4141.374
8228,13251.537
8229,6506.013
8230,3123.7651
8231,4073.8052
8232,6226.573
8233,6127.516
8234,5101.467
8235,8466.173
8236,7932.5894
8237,11679.621
8238,6249.4272
8239,9045.604
8240,2656.6782
8241,4874.866
8242,6745.6675
8243,4480.068
8244,5880.277
8245,5318.37
8246,5711.3013
8247,4187.366
8248,4938.3716
8249,10180.511
8250,9950.482
8251,3932.2363
8252,4217.089
8253,8146.8735
8254,10331.166
8255,7698.647
8256,5440.523
8257,4646.462
8258,11760.281
8259,5696.3887
8260,7415.863
8261,4687.6724
8262,5577.6616
8263,6617.403
8264,7205.3516
8265,3851.5984
8266,4327.5537
8267,4670.2256
8268,4483.009
8269,8523.447
8270,7718.8594
8271,6623.97
8272,11223.255
8273,5252.443
8274,9126.57
8275,10037.039
8276,6186.395
8277,4399.972
8278,2823.6826
8279,6692.0215
8280,5117.8823
8281,5213.768
8282,6002.93
8283,5603.0864
8284,10625.82
8285,4006.2378
8286,5495.4062
8287,6797.227
8288,4221.4155
8289,7774.4966
8290,4751.318
8291,3801.2566
8292,6679.663
8293,3073.276
8294,6550.366
8295,7989.096
8296,6030.224
8297,8274.45
8298,7598.971
8299,6093.548
8300,4607.033
8301,6415.409
8302,9366.642
8303,6322.255
8304,5178.3604
8305,6377.613
8306,4244.192
8307,9837.499
8308,6602.6055
8309,5184.261
8310,4126.224
8311,5629.3193
8312,7613.982
8313,6422.236
8314,5760.4043
8315,7499.985
8316,5626.775
8317,7190.5566
8318,14848.132
8319,5158.9746
8320,7934.693
8321,4552.423
8322,6359.669
8323,5693.07
8324,4777.7686
8325,4563.906
8326,5495.941
8327,8242.635
8328,11236.493
8329,7641.155
8330,8401.844
8331,8813.313
8332,9448.95
8333,9941.584
8334,8111.1226
8335,8683.274
8336,4091.045
8337,9022.27
8338,10444.627
8339,6656.5884
8340,6687.7275
8341,7852.5835
8342,5702.5103
8343,3134.5535
8344,9940.342
8345,6127.025
8346,5208.36
8347,5441.0576
8348,2121.1072
8349,10914.242
8350,8668.454
8351,13768.595
8352,6319.3853
8353,3616.8286
8354,4824.4575
8355,4377.696
8356,5926.6587
8357,6241.147
8358,7054.527
8359,5853.3994
8360,3952.514
8361,5975.629
8362,3033.2751
8363,2769.7998
8364,5199.068
8365,11648.449
8366,6673.5747
8367,18311.219
8368,3458.4595
8369,5183.0054
8370,5550.9336
8371,5130.7227
8372,4029.7788
8373,4572.329
8374,4629.831
8375,3166.9429
8376,7552.1714
8377,5965.9814
8378,3733.0522
8379,8681.411
8380,4438.243
8381,5318.4766
8382,4651.42
8383,10257.998
8384,6386.9634
8385,8254.019
8386,4406.8438
8387,5986.411
8388,3971.5208
8389,4536.475
8390,3935.5574
8391,14633.178
8392,10274.114
8393,6715.347
8394,4479.978
8395,4813.5176
8396,6351.57
8397,3315.1343
8398,8793.892
8399,4187.242
8400,11262.974
8401,4882.414
8402,4862.759
8403,5466.4277
8404,8103.954
8405,6777.533
8406,4537.57
8407,5716.7134
8408,6337.403
8409,5904.2812
8410,6376.0923
8411,5142.5796
8412,3779.0356
8413,8848.858
8414,4767.748
8415,3543.0828
8416,5410.9824
8417,5718.6167
8418,5645.758
8419,6850.997
8420,8333.359
8421,7674.878
8422,6662.432
8423,7145.522
8424,4032.5015
8425,8032.242
8426,4412.11
8427,4512.479
8428,6852.4087
8429,6342.3438
8430,5207.302
8431,8881.775
8432,5464.7075
8433,5045.7646
8434,5741.063
8435,5837.7817
8436,4871.0312
8437,6452.617
8438,6390.2603
8439,6297.711
8440,5513.631
8441,5418.28
8442,8960.772
8443,6164.683
8444,4096.4185
8445,10616.065
8446,4020.092
8447,2812.4165
8448,7145.672
8449,8095.3403
8450,8434.313
8451,4530.3345
8452,5558.701
8453,4829.5913
8454,3483.661
8455,5763.2783
8456,5842.606
8457,5626.4263
8458,4919.481
8459,4933.616
8460,7005.518
8461,2747.9502
8462,4428.761
8463,5206.135
8464,4715.041
8465,5491.3037
8466,6748.364
8467,6308.5205
8468,6014.8
8469,4792.2188
8470,9422.563
8471,6007.421
8472,7869.859
8473,7482.115
8474,5365.282
8475,5569.3896
8476,6466.9985
8477,7208.1562
8478,7419.9946
8479,7868.463
8480,2992.6726
8481,10361.718
8482,6023.567
8483,5966.7266
8484,9060.766
8485,4264.9834
8486,4583.1494
8487,9972.362
8488,7188.4307
8489,7709.7944
8490,5529.8105
8491,5412.0557
8492,7582.912
8493,3926.2505
8494,6414.1733
8495,4219.2134
8496,7137.28
8497,4745.878
8498,5399.0625
8499,6898.701
8500,4126.362
8501,7198.7915
8502,8792.248
8503,14010.025
8504,7612.1885
8505,4829.513
8506,5113.008
8507,3915.5835
8508,2945.8918
8509,10200.367
8510,6402.5293
8511,5689.7207
8512,8429.817
8513,5702.4014
8514,10379.264
8515,4310.419
8516,5637.982
8517,6596.1597
8518,6549.504
8519,5090.5977
8520,5988.4326
8521,5650.5205
8522,4333.568
8523,7482.8574
8524,5575.6562
8525,6200.0405
8526,6656.9375
8527,7294.429
8528,7341.3755
8529,5627.6553
8530,5596.826
8531,10005.564
8532,4281.341
8533,4842.4614
8534,9247.463
8535,5886.8823
8536,7194.7827
8537,8895.629
8538,15481.988
8539,3941.0686
8540,4522.5757
8541,3703.2446
8542,4883.8535
8543,7927.31
8544,8610.78
8545,7181.9546
8546,7405.656
8547,6799.0425
8548,3770.3901
8549,7394.229
8550,6123.841
8551,6436.9053
8552,7531.045
8553,5020.8325
8554,4787.1567
8555,4388.236
8556,3646.5774
8557,3698.0164
8558,6726.5596
8559,6283.101
8560,10389.644
8561,15701.441
8562,5702.467
8563,4608.8135
8564,6437.826
8565,8646.358
8566,6787.8457
8567,3649.7615
8568,5431.9673
8569,4533.7495
8570,7773.288
8571,6456.157
8572,6630.5
8573,11066.082
8574,13029.637
8575,4076.6973
8576,6502.415
8577,3207.6438
8578,5897.2515
8579,4627.4736
8580,8275.01
8581,4429.771
8582,4329.7583
8583,4719.059
8584,6979.1875
8585,5119.5864
8586,4118.709
8587,4895.061
8588,6981.684
8589,5834.8145
8590,5862.121
8591,2448.5461
8592,8766.666
8593,16004.137
8594,3600.532
8595,7315.143
8596,6976.4185
8597,6063.457
8598,3771.0269
8599,3102.637
8600,3132.655
8601,6643.1353
8602,4808.786
8603,6851.03
8604,8489.769
8605,4055.4307
8606,5824.144
8607,6214.8013
8608,4947.2734
8609,4326.947
8610,5137.917
8611,5401.6846
8612,8553.776
8613,6824.1274
8614,8354.545
8615,6556.179
8616,3746.6338
8617,5691.3706
8618,4919.486
8619,8049.3525
8620,5327.6973
8621,4010.1567
8622,20290.943
8623,5187.754
8624,4746.8013
8625,10265.396
8626,6067.669
8627,6035.397
8628,5874.15
8629,6111.1904
8630,4400.4463
8631,7533.962
8632,15038.551
8633,4479.495
8634,5206.3286
8635,5155.536
8636,10002.56
8637,6413.7637
8638,4551.511
8639,4881.6274
8640,4675.936
8641,4893.408
8642,4511.485
8643,7224.338
8644,3247.2314
8645,6290.3447
8646,2706.5618
8647,19513.795
8648,7186.943
8649,3356.81
8650,5280.665
8651,8917.826
8652,5317.031
8653,6606.171
8654,7576.8467
8655,4525.7344
8656,5116.174
8657,4194.37
8658,8784.159
8659,4402.5625
8660,5889.6963
8661,6115.8613
8662,6724.744
8663,4081.063
8664,7092.613
8665,5535.4097
8666,3958.1357
8667,7500.2134
8668,10300.518
8669,4277.259
8670,6665.2095
8671,6324.342
8672,4984.438
8673,9481.631
8674,4488.777
8675,6232.545
8676,5616.5117
8677,6326.8335
8678,3285.0442
8679,3971.46
8680,4590.8105
8681,1.0
8682,5817.177
8683,7759.6284
8684,3446.9907
8685,7159.0635
8686,3173.4966
8687,5019.453
8688,4170.2295
8689,5114.2466
8690,4881.767
8691,5776.4375
8692,6333.9824
8693,7963.0024
8694,4115.787
8695,5351.421
8696,6391.4487
8697,8282.622
8698,5449.524
8699,8310.223
8700,8589.749
8701,6296.972
8702,3338.4668
8703,6286.6797
8704,4307.801
8705,5980.145
8706,6242.2065
8707,3625.779
8708,11559.325
8709,5074.6475
8710,6050.21
8711,9253.586
8712,5609.086
8713,4033.1746
8714,12708.617
8715,5243.0576
8716,8907.039
8717,4484.6255
8718,7485.5415
8719,7347.884
8720,6381.142
8721,4987.6006
8722,6365.404
8723,4553.083
8724,4701.608
8725,6385.2764
8726,7251.13
8727,6061.9014
8728,4938.89
8729,3550.2012
8730,7580.2295
8731,6995.4424
8732,5455.588
8733,6195.4297
8734,5270.4097
8735,5280.0557
8736,5778.5537
8737,7394.969
8738,6415.66
8739,6620.414
8740,5289.2095
8741,5646.264
8742,6594.681
8743,8448.1045
8744,5087.86
8745,6974.1963
8746,4383.128
8747,6215.5366
8748,6598.3687
8749,6725.969
8750,3637.9604
8751,3980.8171
8752,7243.9546
8753,9964.338
8754,4312.3726
8755,5634.761
8756,6533.693
8757,6318.5713
8758,4585.7163
8759,5097.814
8760,4728.472
8761,2471.904
8762,6822.0576
8763,3705.5415
8764,5961.22
8765,6601.403
8766,6441.9478
8767,5586.4365
8768,7664.176
8769,9008.014
8770,7470.178
8771,4077.7942
8772,6551.147
8773,6449.1777
8774,4128.8267
8775,2418.323
8776,6980.066
8777,3228.88
8778,5644.74
8779,11232.583
8780,6295.5127
8781,6315.1973
8782,3684.098
8783,6317.1855
8784,5673.614
8785,6055.556
8786,6348.5596
8787,7207.6885
8788,6299.213
8789,4859.165
8790,7214.0986
8791,3816.353
8792,5706.085
8793,4028.645
8794,5367.698
8795,6188.88
8796,4951.5034
8797,4208.084
8798,6811.349
8799,4045.4893
8800,8531.476
8801,5813.9536
8802,4167.466
8803,4316.8423
8804,7422.493
8805,6454.6426
8806,4608.5894
8807,5086.8896
8808,6826.7573
8809,4260.531
8810,5576.731
8811,5877.092
8812,6141.6294
8813,4522.3423
8814,4830.536
8815,7739.6934
8816,5395.891
8817,5636.401
8818,2931.2178
8819,10315.137
8820,6357.867
8821,4494.2266
8822,5807.286
8823,9127.493
8824,7587.803
8825,7514.9004
8826,8677.123
8827,5922.3755
8828,4703.7925
8829,5815.0186
8830,6999.6807
8831,8782.853
8832,12120.381
8833,4203.8833
8834,4974.0693
8835,3277.4785
8836,3544.0393
8837,9051.135
8838,12034.622
8839,5424.3975
8840,3969.854
8841,4554.573
8842,5560.7534
8843,5224.626
8844,6537.9883
8845,7413.218
8846,5471.248
8847,3452.885
8848,7058.801
8849,4997.2534
8850,10146.128
8851,8406.156
8852,4636.792
8853,6385.313
8854,3658.654
8855,7146.0264
8856,6871.6577
8857,6224.531
8858,7232.0938
8859,5766.82
8860,6640.81
8861,4510.1855
8862,5219.4604
8863,6267.4966
8864,7238.4014
8865,6154.9004
8866,7856.8687
8867,5673.1973
8868,3496.8657
8869,8303.045
8870,3881.0928
8871,8064.03
8872,6305.4707
8873,3890.7341
8874,5105.527
8875,5803.709
8876,4887.237
8877,6612.393
8878,7358.909
8879,4843.5703
8880,10567.807
8881,3091.4424
8882,4097.38
8883,6391.211
8884,8304.613
8885,9880.867
8886,5889.3535
8887,5244.9385
8888,5641.9146
8889,5426.3276
8890,6601.812
8891,5470.47
8892,5744.974
8893,4165.586
8894,8984.906
8895,5865.1304
8896,7915.199
8897,10802.427
8898,7750.2715
8899,4134.6636
8900,4270.52
8901,5204.615
8902,12311.993
8903,4398.2266
8904,12742.808
8905,4577.2773
8906,8331.826
8907,5807.9507
8908,5126.8433
8909,4740.7607
8910,3941.9937
8911,4621.276
8912,5366.147
8913,4800.5684
8914,4678.4834
8915,3721.4717
8916,4161.3164
8917,6976.871
8918,6168.6416
8919,22565.879
8920,6014.135
8921,3996.7866
8922,4297.0273
8923,5642.528
8924,8016.3916
8925,3888.8677
8926,3749.8447
8927,10597.279
8928,6491.4463
8929,6346.955
8930,5197.422
8931,6806.991
8932,6500.505
8933,4010.5164
8934,4294.3438
8935,5794.792
8936,8253.373
8937,5875.9653
8938,6452.864
8939,5195.667
8940,9785.842
8941,3989.652
8942,4291.0146
8943,4742.38
8944,7802.123
8945,8597.871
8946,6276.7275
8947,7637.1543
8948,3990.87
8949,5757.295
8950,3798.3171
8951,4869.921
8952,3516.0962
8953,6403.922
8954,6527.1963
8955,7911.9004
8956,8983.397
8957,5756.51
8958,4061.4585
8959,3876.4824
8960,3940.0989
8961,5431.5527
8962,8576.8545
8963,5087.8745
8964,4418.731
8965,4779.701
8966,4529.1074
8967,6062.607
8968,3058.844
8969,6587.169
8970,4125.287
8971,7092.4097
8972,6017.7896
8973,5195.6323
8974,6141.2837
8975,4563.6143
8976,7876.1143
8977,8118.7695
8978,5904.371
8979,4812.365
8980,7569.8687
8981,4124.036
8982,5706.8306
8983,6249.9575
8984,9259.846
8985,5307.4844
8986,5992.2783
8987,7646.287
8988,7811.535
8989,8878.786
8990,5563.592
8991,7067.599
8992,3694.857
8993,4083.2163
8994,4909.145
8995,6588.683
8996,8108.8794
8997,6896.695
8998,2954.5254
8999,4654.651
9000,7259.7666
9001,6401.3936
9002,8054.536
9003,2969.7214
9004,10260.297
9005,5693.195
9006,3906.3833
9007,4953.256
9008,5102.625
9009,6249.6714
9010,7410.376
9011,4062.2024
9012,4698.5146
9013,4932.4355
9014,6062.7456
9015,5832.6943
9016,4854.2593
9017,6593.6123
9018,4939.027
9019,4758.752
9020,7356.32
9021,6248.6284
9022,5206.532
9023,3828.3018
9024,8939.687
9025,4902.0884
9026,7455.06
9027,6952.8096
9028,11760.057
9029,5429.89
9030,5254.432
9031,6120.5063
9032,6582.5273
9033,5077.8145
9034,3788.778
9035,7089.3457
9036,6354.0967
9037,2842.46
9038,6560.3765
9039,5052.0107
9040,6359.6567
9041,3872.332
9042,11467.809
9043,7071.4966
9044,3433.8298
9045,10935.947
9046,4040.8303
9047,4394.519
9048,8454.206
9049,8176.0957
9050,4491.2954
9051,3995.258
9052,6097.769
9053,5017.3853
9054,3925.3743
9055,5547.0327
9056,4565.469
9057,8095.696
9058,7535.859
9059,6642.6157
9060,7063.2593
9061,5082.437
9062,3866.8284
9063,5215.4644
9064,8069.0923
9065,7112.7266
9066,6349.5586
9067,6459.1875
9068,7147.2666
9069,5987.3936
9070,7092.8833
9071,6291.5747
9072,3973.8171
9073,4824.4346
9074,8799.773
9075,5982.0786
9076,7501.7734
9077,8289.158
9078,7578.928
9079,6754.958
9080,5670.525
9081,6215.483
9082,6806.4785
9083,5831.226
9084,5542.0347
9085,3667.939
9086,4976.8506
9087,8332.851
9088,7235.4746
9089,4533.2783
9090,3935.8503
9091,6576.5405
9092,5974.6484
9093,6716.872
9094,5779.0166
9095,4666.9795
9096,4404.0366
9097,3231.4622
9098,9271.432
9099,5860.578
9100,5861.7915
9101,6032.6284
9102,5181.315
9103,4768.703
9104,5271.003
9105,5699.541
9106,3179.26
9107,5286.0576
9108,4577.9106
9109,7627.9453
9110,7013.9893
9111,6070.8066
9112,10299.948
9113,4516.5957
9114,4239.0938
9115,7816.566
9116,4317.946
9117,5133.4688
9118,2110.5542
9119,7410.27
9120,5778.928
9121,5605.23
9122,6138.713
9123,6219.8184
9124,5489.895
9125,5198.1606
9126,6897.0234
9127,9578.816
9128,2400.9146
9129,7365.1797
9130,2403.4905
9131,12315.669
9132,3658.567
9133,6997.738
9134,7283.2573
9135,5770.6167
9136,5396.648
9137,4164.219
9138,5005.1294
9139,2609.1978
9140,3972.0474
9141,5209.14
9142,4373.3677
9143,5522.916
9144,6948.0234
9145,5233.539
9146,6300.9917
9147,4828.891
9148,6650.7305
9149,8256.822
9150,6338.135
9151,4318.7163
9152,3496.9758
9153,9066.16
9154,7740.3354
9155,5290.567
9156,6165.024
9157,3954.0903
9158,6155.053
9159,4448.4917
9160,3728.5322
9161,5397.291
9162,3430.5427
9163,6673.7656
9164,3994.2825
9165,8911.236
9166,5563.1514
9167,7094.5137
9168,7676.8477
9169,5108.011
9170,6747.1475
9171,17223.703
9172,7932.8545
9173,4669.696
9174,2729.444
9175,4315.0186
9176,6740.625
9177,4269.2046
9178,6192.0386
9179,13052.572
9180,5894.0234
9181,9931.415
9182,18577.08
9183,3840.5442
9184,5039.8335
9185,4583.25
9186,3889.7249
9187,9720.271
9188,3826.458
9189,6634.7515
9190,8612.341
9191,6859.6147
9192,5954.418
9193,6296.119
9194,5172.234
9195,5787.263
9196,3853.7852
9197,5340.3813
9198,6544.633
9199,8521.928
9200,6261.9395
9201,5311.7134
9202,4092.653
9203,6952.5576
9204,4411.6343
9205,4647.539
9206,3578.668
9207,7131.523
9208,4907.4688
9209,5438.873
9210,5902.8003
9211,6862.632
9212,1.0
9213,5168.8506
9214,5700.9165
9215,6163.9067
9216,7548.2827
9217,6447.265
9218,7899.24
9219,8891.124
9220,7005.4043
9221,4605.996
9222,3005.3098
9223,5233.7036
9224,6251.168
9225,5285.9062
9226,4440.3857
9227,3124.841
9228,7340.2695
9229,5675.2104
9230,7900.4985
9231,6177.067
9232,5070.283
9233,6420.9985
9234,4567.3945
9235,4232.6855
9236,7716.114
9237,4687.7393
9238,7607.9277
9239,6508.9365
9240,14686.308
9241,4913.5483
9242,4553.5913
9243,7167.932
9244,4647.5435
9245,7597.826
9246,4830.218
9247,7119.317
9248,3831.0562
9249,6003.909
